symbol,timestamp,open,high,low,close,volume,signal
EURUSD,2025-01-02 13:59:00,1.11588,1.11646,1.11525,1.11569,155,sell
EURUSD,2025-01-02 14:00:00,1.11649,1.11685,1.11637,1.11637,135,sell
EURUSD,2025-01-02 14:01:00,1.11576,1.11631,1.11572,1.11572,152,sell
EURUSD,2025-01-02 14:02:00,1.11582,1.11585,1.11563,1.11575,151,sell
EURUSD,2025-01-02 14:03:00,1.11614,1.11622,1.11601,1.11617,138,sell
EURUSD,2025-01-02 14:04:00,1.11591,1.11605,1.11563,1.11577,148,sell
EURUSD,2025-01-02 14:05:00,1.11655,1.11701,1.11641,1.11666,148,sell
EURUSD,2025-01-02 14:06:00,1.11666,1.11678,1.1164,1.11666,156,sell
EURUSD,2025-01-02 14:07:00,1.11702,1.1171,1.11678,1.11698,133,sell
EURUSD,2025-01-02 14:08:00,1.11736,1.1174,1.11725,1.11736,142,buy
EURUSD,2025-01-02 14:09:00,1.11787,1.11812,1.11757,1.11782,137,buy
EURUSD,2025-01-02 14:10:00,1.11779,1.11784,1.11745,1.11757,153,buy
EURUSD,2025-01-02 14:11:00,1.11852,1.11857,1.11851,1.11852,163,buy
EURUSD,2025-01-02 14:12:00,1.11848,1.11856,1.11826,1.11844,146,buy
EURUSD,2025-01-02 14:13:00,1.11837,1.11876,1.11805,1.11826,151,buy
EURUSD,2025-01-02 14:14:00,1.11824,1.11873,1.11806,1.11836,165,buy
EURUSD,2025-01-02 14:15:00,1.11808,1.11849,1.11792,1.11815,140,buy
EURUSD,2025-01-02 14:16:00,1.11791,1.11827,1.11742,1.11819,155,buy
EURUSD,2025-01-02 14:17:00,1.11794,1.11845,1.11793,1.11803,161,buy
EURUSD,2025-01-02 14:18:00,1.11797,1.11813,1.11777,1.1179,147,buy
EURUSD,2025-01-02 14:19:00,1.118,1.11831,1.11761,1.1179,149,buy
EURUSD,2025-01-02 14:20:00,1.11791,1.11802,1.11751,1.11785,144,buy
EURUSD,2025-01-02 14:21:00,1.11825,1.11835,1.11814,1.11817,142,buy
EURUSD,2025-01-02 14:22:00,1.11832,1.1184,1.11815,1.11833,149,buy
EURUSD,2025-01-02 14:23:00,1.11851,1.11893,1.11816,1.11834,158,buy
EURUSD,2025-01-02 14:24:00,1.1181,1.11823,1.118,1.11817,138,buy
EURUSD,2025-01-02 14:25:00,1.11756,1.11764,1.11725,1.11757,150,buy
EURUSD,2025-01-02 14:26:00,1.11785,1.11809,1.11784,1.11791,138,buy
EURUSD,2025-01-02 14:27:00,1.11821,1.1186,1.11805,1.11808,143,hold
EURUSD,2025-01-02 14:28:00,1.11777,1.11805,1.11754,1.1178,142,sell
EURUSD,2025-01-02 14:29:00,1.11728,1.11747,1.11719,1.11743,184,sell
EURUSD,2025-01-02 14:30:00,1.11783,1.11789,1.11756,1.11773,192,sell
EURUSD,2025-01-02 14:31:00,1.11761,1.11777,1.11734,1.11751,139,sell
EURUSD,2025-01-02 14:32:00,1.1173,1.11769,1.11703,1.11738,152,sell
EURUSD,2025-01-02 14:33:00,1.11681,1.11685,1.11648,1.11671,139,sell
EURUSD,2025-01-02 14:34:00,1.11633,1.11647,1.11608,1.1163,131,buy
EURUSD,2025-01-02 14:35:00,1.11727,1.11757,1.11727,1.11744,137,sell
EURUSD,2025-01-02 14:36:00,1.11721,1.11749,1.11675,1.11711,167,sell
EURUSD,2025-01-02 14:37:00,1.11707,1.11733,1.11703,1.11724,152,sell
EURUSD,2025-01-02 14:38:00,1.11655,1.11662,1.11629,1.11651,128,sell
EURUSD,2025-01-02 14:39:00,1.1158,1.11584,1.11557,1.11567,147,sell
EURUSD,2025-01-02 14:40:00,1.11655,1.11678,1.11654,1.11662,144,sell
EURUSD,2025-01-02 14:41:00,1.117,1.11701,1.11681,1.11701,161,sell
EURUSD,2025-01-02 14:42:00,1.11706,1.11732,1.11688,1.11706,161,sell
EURUSD,2025-01-02 14:43:00,1.11589,1.11626,1.11528,1.1158,163,sell
EURUSD,2025-01-02 14:44:00,1.11576,1.11624,1.11561,1.11577,142,sell
EURUSD,2025-01-02 14:45:00,1.1158,1.11608,1.11553,1.11557,139,sell
EURUSD,2025-01-02 14:46:00,1.11583,1.11619,1.11571,1.11586,137,sell
EURUSD,2025-01-02 14:47:00,1.11462,1.11485,1.11443,1.11477,167,sell
EURUSD,2025-01-02 14:48:00,1.11522,1.11536,1.11501,1.11502,153,sell
EURUSD,2025-01-02 14:49:00,1.11538,1.1154,1.11529,1.11534,150,sell
EURUSD,2025-01-02 14:50:00,1.11433,1.11435,1.11415,1.11423,135,sell
EURUSD,2025-01-02 14:51:00,1.1141,1.11412,1.11389,1.11393,120,sell
EURUSD,2025-01-02 14:52:00,1.11376,1.11432,1.11297,1.11353,125,sell
EURUSD,2025-01-02 14:53:00,1.11375,1.11414,1.1135,1.11361,140,sell
EURUSD,2025-01-02 14:54:00,1.11363,1.11379,1.11334,1.11361,157,sell
EURUSD,2025-01-02 14:55:00,1.11378,1.11414,1.11332,1.1139,146,sell
EURUSD,2025-01-02 14:56:00,1.11295,1.11306,1.11276,1.11278,144,sell
EURUSD,2025-01-02 14:57:00,1.113,1.11303,1.11283,1.11303,144,sell
EURUSD,2025-01-02 14:58:00,1.11257,1.1128,1.11243,1.1126,145,sell
EURUSD,2025-01-02 14:59:00,1.11231,1.11259,1.11224,1.11249,140,sell
EURUSD,2025-01-02 15:00:00,1.11224,1.11237,1.11214,1.1123,144,sell
EURUSD,2025-01-02 15:01:00,1.11291,1.11306,1.11279,1.11298,152,sell
EURUSD,2025-01-02 15:02:00,1.11311,1.11336,1.11266,1.11319,140,sell
EURUSD,2025-01-02 15:03:00,1.11303,1.11326,1.1129,1.11293,158,sell
EURUSD,2025-01-02 15:04:00,1.11244,1.11261,1.11231,1.11238,148,sell
EURUSD,2025-01-02 15:05:00,1.11242,1.11271,1.11241,1.11254,151,sell
EURUSD,2025-01-02 15:06:00,1.11198,1.11216,1.11172,1.11176,147,sell
EURUSD,2025-01-02 15:07:00,1.11242,1.11245,1.11208,1.11234,158,sell
EURUSD,2025-01-02 15:08:00,1.11238,1.1124,1.11216,1.11223,163,sell
EURUSD,2025-01-02 15:09:00,1.11188,1.11214,1.11174,1.11191,148,sell
EURUSD,2025-01-02 15:10:00,1.11181,1.1121,1.11162,1.11177,154,sell
EURUSD,2025-01-02 15:11:00,1.11223,1.11277,1.11222,1.1123,146,sell
EURUSD,2025-01-02 15:12:00,1.11263,1.11266,1.11247,1.11261,153,sell
EURUSD,2025-01-02 15:13:00,1.11251,1.11283,1.11231,1.11234,158,sell
EURUSD,2025-01-02 15:14:00,1.11281,1.1129,1.11242,1.11265,135,sell
EURUSD,2025-01-02 15:15:00,1.1129,1.1129,1.11282,1.11289,139,buy
EURUSD,2025-01-02 15:16:00,1.11212,1.1122,1.1119,1.11203,150,hold
EURUSD,2025-01-02 15:17:00,1.11195,1.11218,1.1116,1.1119,160,hold
EURUSD,2025-01-02 15:18:00,1.11122,1.11157,1.11121,1.11133,176,sell
EURUSD,2025-01-02 15:19:00,1.11149,1.11174,1.11132,1.11158,143,sell
EURUSD,2025-01-02 15:20:00,1.11114,1.11168,1.11084,1.11134,162,sell
EURUSD,2025-01-02 15:21:00,1.1112,1.11166,1.11075,1.11117,159,sell
EURUSD,2025-01-02 15:22:00,1.11045,1.11052,1.1101,1.11038,160,sell
EURUSD,2025-01-02 15:23:00,1.11048,1.11069,1.11035,1.11053,163,sell
EURUSD,2025-01-02 15:24:00,1.11041,1.11042,1.11028,1.11035,156,sell
EURUSD,2025-01-02 15:25:00,1.1106,1.11085,1.11009,1.11054,127,sell
EURUSD,2025-01-02 15:26:00,1.11046,1.11056,1.11008,1.11043,121,sell
EURUSD,2025-01-02 15:27:00,1.11047,1.11072,1.11022,1.11065,153,sell
EURUSD,2025-01-02 15:28:00,1.11095,1.1111,1.11095,1.11103,157,sell
EURUSD,2025-01-02 15:29:00,1.11135,1.11146,1.11133,1.11144,147,sell
EURUSD,2025-01-02 15:30:00,1.11224,1.11242,1.11217,1.11242,129,sell
EURUSD,2025-01-02 15:31:00,1.11325,1.11347,1.1131,1.11335,163,buy
EURUSD,2025-01-02 15:32:00,1.11437,1.11455,1.11418,1.11425,143,buy
EURUSD,2025-01-02 15:33:00,1.11435,1.11456,1.11411,1.11445,162,buy
EURUSD,2025-01-02 15:34:00,1.11442,1.11476,1.11435,1.11453,144,buy
EURUSD,2025-01-02 15:35:00,1.11528,1.11585,1.11514,1.11535,135,buy
EURUSD,2025-01-02 15:36:00,1.11586,1.11587,1.11574,1.11583,139,buy
EURUSD,2025-01-02 15:37:00,1.11558,1.11622,1.11517,1.11564,158,buy
EURUSD,2025-01-02 15:38:00,1.1152,1.11548,1.11494,1.1152,137,buy
EURUSD,2025-01-02 15:39:00,1.11435,1.11463,1.11422,1.11424,143,buy
EURUSD,2025-01-02 15:40:00,1.11451,1.11461,1.11381,1.11443,147,buy
EURUSD,2025-01-02 15:41:00,1.11512,1.11534,1.11466,1.1152,141,buy
EURUSD,2025-01-02 15:42:00,1.11478,1.11526,1.11457,1.11468,165,buy
EURUSD,2025-01-02 15:43:00,1.11446,1.11467,1.11382,1.11437,148,buy
EURUSD,2025-01-02 15:44:00,1.11316,1.11328,1.11308,1.11325,152,buy
EURUSD,2025-01-02 15:45:00,1.11343,1.11388,1.11338,1.11344,158,buy
EURUSD,2025-01-02 15:46:00,1.1139,1.11445,1.11386,1.11396,154,hold
EURUSD,2025-01-02 15:47:00,1.11399,1.11407,1.11369,1.11385,157,sell
EURUSD,2025-01-02 15:48:00,1.11365,1.11416,1.11364,1.11371,166,sell
EURUSD,2025-01-02 15:49:00,1.11354,1.11372,1.11302,1.11347,167,sell
EURUSD,2025-01-02 15:50:00,1.11337,1.11371,1.11306,1.11326,134,sell
EURUSD,2025-01-02 15:51:00,1.11362,1.11379,1.11344,1.11356,145,sell
EURUSD,2025-01-02 15:52:00,1.11328,1.1135,1.11312,1.11343,147,sell
EURUSD,2025-01-02 15:53:00,1.11273,1.11322,1.11265,1.11269,143,sell
EURUSD,2025-01-02 15:54:00,1.11189,1.11225,1.11145,1.11213,146,sell
EURUSD,2025-01-02 15:55:00,1.11162,1.11205,1.11128,1.11139,156,sell
EURUSD,2025-01-02 15:56:00,1.11204,1.1125,1.1117,1.11187,173,sell
EURUSD,2025-01-02 15:57:00,1.11164,1.11209,1.11162,1.11179,125,sell
EURUSD,2025-01-02 15:58:00,1.11094,1.11113,1.11034,1.11112,134,sell
EURUSD,2025-01-02 15:59:00,1.1104,1.11045,1.11009,1.1103,151,sell
EURUSD,2025-01-02 16:00:00,1.10995,1.11024,1.1096,1.10996,167,sell
EURUSD,2025-01-02 16:01:00,1.10969,1.10987,1.10932,1.10977,144,sell
EURUSD,2025-01-02 16:02:00,1.1091,1.10924,1.10899,1.10908,137,sell
EURUSD,2025-01-02 16:03:00,1.10816,1.10849,1.10807,1.10818,152,sell
EURUSD,2025-01-02 16:04:00,1.10851,1.10857,1.10813,1.10851,158,sell
EURUSD,2025-01-02 16:05:00,1.10801,1.10845,1.10776,1.10785,168,sell
EURUSD,2025-01-02 16:06:00,1.10813,1.10817,1.1076,1.10809,144,sell
EURUSD,2025-01-02 16:07:00,1.10786,1.10809,1.10783,1.10786,140,sell
EURUSD,2025-01-02 16:08:00,1.1075,1.10763,1.10734,1.10751,163,sell
EURUSD,2025-01-02 16:09:00,1.1078,1.10787,1.10708,1.10761,142,sell
EURUSD,2025-01-02 16:10:00,1.10774,1.10785,1.10767,1.10782,161,sell
EURUSD,2025-01-02 16:11:00,1.10827,1.10832,1.10777,1.10828,143,sell
EURUSD,2025-01-02 16:12:00,1.10802,1.10847,1.10783,1.1079,147,sell
EURUSD,2025-01-02 16:13:00,1.10752,1.10793,1.1072,1.10772,142,sell
EURUSD,2025-01-02 16:14:00,1.10735,1.10738,1.10731,1.10731,118,sell
EURUSD,2025-01-02 16:15:00,1.10705,1.10727,1.10698,1.10702,160,sell
EURUSD,2025-01-02 16:16:00,1.10778,1.10794,1.10758,1.10785,161,sell
EURUSD,2025-01-02 16:17:00,1.10746,1.10771,1.10732,1.10767,169,sell
EURUSD,2025-01-02 16:18:00,1.10759,1.10771,1.10734,1.10767,161,sell
EURUSD,2025-01-02 16:19:00,1.10756,1.1077,1.10756,1.10766,143,sell
EURUSD,2025-01-02 16:20:00,1.10706,1.10739,1.10645,1.10695,150,sell
EURUSD,2025-01-02 16:21:00,1.10667,1.10669,1.1064,1.10667,137,sell
EURUSD,2025-01-02 16:22:00,1.10671,1.10677,1.1066,1.10665,148,sell
EURUSD,2025-01-02 16:23:00,1.10676,1.10711,1.10656,1.10683,140,sell
EURUSD,2025-01-02 16:24:00,1.10658,1.10668,1.10651,1.10667,139,sell
EURUSD,2025-01-02 16:25:00,1.10651,1.10701,1.10647,1.10669,150,sell
EURUSD,2025-01-02 16:26:00,1.10574,1.10584,1.10534,1.10551,151,sell
EURUSD,2025-01-02 16:27:00,1.10534,1.10558,1.10499,1.10527,156,sell
EURUSD,2025-01-02 16:28:00,1.10575,1.10611,1.10565,1.1059,163,sell
EURUSD,2025-01-02 16:29:00,1.10549,1.10566,1.10515,1.10534,164,sell
EURUSD,2025-01-02 16:30:00,1.10591,1.10622,1.10588,1.10599,144,sell
EURUSD,2025-01-02 16:31:00,1.10639,1.10671,1.10631,1.10652,156,sell
EURUSD,2025-01-02 16:32:00,1.10687,1.10764,1.10665,1.10687,145,sell
EURUSD,2025-01-02 16:33:00,1.10758,1.1076,1.10695,1.10742,154,sell
EURUSD,2025-01-02 16:34:00,1.10777,1.1078,1.1077,1.10775,143,buy
EURUSD,2025-01-02 16:35:00,1.10846,1.10883,1.10836,1.10862,147,buy
EURUSD,2025-01-02 16:36:00,1.10884,1.1091,1.10847,1.10901,183,buy
EURUSD,2025-01-02 16:37:00,1.10804,1.10836,1.10781,1.10806,170,buy
EURUSD,2025-01-02 16:38:00,1.10818,1.10827,1.10804,1.10807,146,buy
EURUSD,2025-01-02 16:39:00,1.10919,1.1095,1.10914,1.10939,155,buy
EURUSD,2025-01-02 16:40:00,1.10832,1.10845,1.10831,1.10841,149,buy
EURUSD,2025-01-02 16:41:00,1.10828,1.10833,1.10815,1.10818,147,buy
EURUSD,2025-01-02 16:42:00,1.10777,1.10787,1.10775,1.10781,148,buy
EURUSD,2025-01-02 16:43:00,1.1074,1.10775,1.10718,1.10743,128,buy
EURUSD,2025-01-02 16:44:00,1.10713,1.10728,1.10706,1.10706,163,buy
EURUSD,2025-01-02 16:45:00,1.10727,1.10754,1.10688,1.10731,153,buy
EURUSD,2025-01-02 16:46:00,1.10709,1.10723,1.10691,1.10721,139,hold
EURUSD,2025-01-02 16:47:00,1.10722,1.1074,1.10712,1.10718,160,sell
EURUSD,2025-01-02 16:48:00,1.10804,1.10835,1.10784,1.10817,138,sell
EURUSD,2025-01-02 16:49:00,1.10847,1.10863,1.10802,1.10828,146,sell
EURUSD,2025-01-02 16:50:00,1.10852,1.10888,1.10833,1.10876,154,hold
EURUSD,2025-01-02 16:51:00,1.10837,1.10849,1.10809,1.10838,151,buy
EURUSD,2025-01-02 16:52:00,1.10855,1.10881,1.1081,1.10867,133,buy
EURUSD,2025-01-02 16:53:00,1.10775,1.10802,1.10756,1.10777,137,buy
EURUSD,2025-01-02 16:54:00,1.10753,1.10758,1.10714,1.10743,147,buy
EURUSD,2025-01-02 16:55:00,1.10772,1.10774,1.10753,1.10772,156,hold
EURUSD,2025-01-02 16:56:00,1.10775,1.10791,1.1074,1.10754,125,sell
EURUSD,2025-01-02 16:57:00,1.10822,1.10849,1.10807,1.1083,180,sell
EURUSD,2025-01-02 16:58:00,1.10862,1.10872,1.10852,1.10864,151,sell
EURUSD,2025-01-02 16:59:00,1.10878,1.10885,1.10864,1.10875,146,buy
EURUSD,2025-01-02 17:00:00,1.1086,1.10877,1.1084,1.10868,150,buy
EURUSD,2025-01-02 17:01:00,1.10832,1.10847,1.10819,1.10833,141,buy
EURUSD,2025-01-02 17:02:00,1.10882,1.10894,1.10867,1.10889,143,buy
EURUSD,2025-01-02 17:03:00,1.10898,1.10923,1.10874,1.10909,125,buy
EURUSD,2025-01-02 17:04:00,1.10858,1.10874,1.10834,1.10852,177,buy
EURUSD,2025-01-02 17:05:00,1.109,1.10906,1.10883,1.10891,126,buy
EURUSD,2025-01-02 17:06:00,1.10915,1.1094,1.10887,1.10895,126,buy
EURUSD,2025-01-02 17:07:00,1.10907,1.10929,1.10907,1.10909,159,buy
EURUSD,2025-01-02 17:08:00,1.10941,1.10967,1.10926,1.10946,159,buy
EURUSD,2025-01-02 17:09:00,1.10964,1.10982,1.10945,1.10949,158,buy
EURUSD,2025-01-02 17:10:00,1.11023,1.11054,1.10966,1.11039,144,buy
EURUSD,2025-01-02 17:11:00,1.11082,1.11095,1.11054,1.11072,150,buy
EURUSD,2025-01-02 17:12:00,1.11057,1.11098,1.11021,1.11034,130,buy
EURUSD,2025-01-02 17:13:00,1.11054,1.11088,1.11053,1.11071,126,buy
EURUSD,2025-01-02 17:14:00,1.11038,1.11048,1.10987,1.11016,129,buy
EURUSD,2025-01-02 17:15:00,1.1112,1.11141,1.11104,1.11131,141,buy
EURUSD,2025-01-02 17:16:00,1.11154,1.11169,1.11123,1.11162,136,buy
EURUSD,2025-01-02 17:17:00,1.11152,1.11156,1.11133,1.11155,134,buy
EURUSD,2025-01-02 17:18:00,1.11119,1.11134,1.11088,1.11113,146,buy
EURUSD,2025-01-02 17:19:00,1.11121,1.11127,1.11079,1.11126,132,buy
EURUSD,2025-01-02 17:20:00,1.11023,1.11054,1.1101,1.11035,159,buy
EURUSD,2025-01-02 17:21:00,1.11008,1.11009,1.10995,1.10997,158,buy
EURUSD,2025-01-02 17:22:00,1.10964,1.11007,1.10952,1.10975,149,buy
EURUSD,2025-01-02 17:23:00,1.11005,1.11027,1.11002,1.11015,148,buy
EURUSD,2025-01-02 17:24:00,1.10991,1.11001,1.10991,1.10994,160,sell
EURUSD,2025-01-02 17:25:00,1.10996,1.11025,1.10983,1.1099,172,sell
EURUSD,2025-01-02 17:26:00,1.1099,1.11013,1.10942,1.11,140,sell
EURUSD,2025-01-02 17:27:00,1.11033,1.11053,1.11022,1.11039,154,sell
EURUSD,2025-01-02 17:28:00,1.11077,1.11083,1.1102,1.11066,154,sell
EURUSD,2025-01-02 17:29:00,1.11101,1.11106,1.11078,1.11097,159,sell
EURUSD,2025-01-02 17:30:00,1.11115,1.11127,1.11106,1.11124,152,hold
EURUSD,2025-01-02 17:31:00,1.11044,1.1106,1.11032,1.11046,155,buy
EURUSD,2025-01-02 17:32:00,1.11035,1.11078,1.10964,1.11047,140,buy
EURUSD,2025-01-02 17:33:00,1.11087,1.11095,1.11078,1.11084,185,buy
EURUSD,2025-01-02 17:34:00,1.11096,1.11118,1.1107,1.11085,139,buy
EURUSD,2025-01-02 17:35:00,1.11082,1.11126,1.11035,1.11106,152,buy
EURUSD,2025-01-02 17:36:00,1.1106,1.11076,1.11034,1.11042,154,buy
EURUSD,2025-01-02 17:37:00,1.11039,1.1106,1.11032,1.11033,155,buy
EURUSD,2025-01-02 17:38:00,1.11043,1.1105,1.11042,1.11046,153,buy
EURUSD,2025-01-02 17:39:00,1.11017,1.11035,1.10988,1.11027,155,buy
EURUSD,2025-01-02 17:40:00,1.11065,1.11096,1.11053,1.11072,185,hold
EURUSD,2025-01-02 17:41:00,1.10989,1.11033,1.10971,1.11015,159,sell
EURUSD,2025-01-02 17:42:00,1.11022,1.11038,1.10974,1.11021,141,sell
EURUSD,2025-01-02 17:43:00,1.11085,1.11115,1.11068,1.11075,153,sell
EURUSD,2025-01-02 17:44:00,1.11038,1.11048,1.11015,1.11035,154,sell
EURUSD,2025-01-02 17:45:00,1.11066,1.11073,1.11033,1.11062,170,sell
EURUSD,2025-01-02 17:46:00,1.11083,1.11101,1.11073,1.11082,139,hold
EURUSD,2025-01-02 17:47:00,1.11047,1.1105,1.11002,1.11036,146,hold
EURUSD,2025-01-02 17:48:00,1.10996,1.11036,1.10987,1.11005,120,sell
EURUSD,2025-01-02 17:49:00,1.11017,1.11023,1.11006,1.11021,132,sell
EURUSD,2025-01-02 17:50:00,1.11099,1.11105,1.11079,1.11085,140,hold
EURUSD,2025-01-02 17:51:00,1.11155,1.11187,1.11151,1.11165,153,hold
EURUSD,2025-01-02 17:52:00,1.11183,1.11204,1.11174,1.11174,144,buy
EURUSD,2025-01-02 17:53:00,1.11203,1.11226,1.11171,1.1119,130,buy
EURUSD,2025-01-02 17:54:00,1.11212,1.11218,1.11202,1.11213,154,buy
EURUSD,2025-01-02 17:55:00,1.11208,1.11214,1.11188,1.11189,151,buy
EURUSD,2025-01-02 17:56:00,1.11231,1.11245,1.11231,1.11238,149,buy
EURUSD,2025-01-02 17:57:00,1.11195,1.11222,1.11139,1.11164,173,buy
EURUSD,2025-01-02 17:58:00,1.11234,1.11253,1.11189,1.11222,165,buy
EURUSD,2025-01-02 17:59:00,1.11233,1.1127,1.11167,1.11251,151,buy
EURUSD,2025-01-02 18:00:00,1.11233,1.11281,1.11218,1.11226,155,buy
EURUSD,2025-01-02 18:01:00,1.11305,1.11309,1.11299,1.113,129,buy
EURUSD,2025-01-02 18:02:00,1.1125,1.11266,1.11228,1.11264,157,buy
EURUSD,2025-01-02 18:03:00,1.1128,1.11282,1.11249,1.11272,155,buy
EURUSD,2025-01-02 18:04:00,1.11346,1.11389,1.11342,1.11354,158,buy
EURUSD,2025-01-02 18:05:00,1.1137,1.11419,1.11348,1.11383,148,buy
EURUSD,2025-01-02 18:06:00,1.1138,1.11387,1.11339,1.11385,151,buy
EURUSD,2025-01-02 18:07:00,1.11378,1.11414,1.11347,1.11362,159,buy
EURUSD,2025-01-02 18:08:00,1.11417,1.1147,1.11405,1.1141,154,buy
EURUSD,2025-01-02 18:09:00,1.11329,1.11376,1.11313,1.1136,152,buy
EURUSD,2025-01-02 18:10:00,1.11352,1.11361,1.11345,1.11346,152,buy
EURUSD,2025-01-02 18:11:00,1.11338,1.11389,1.11298,1.11372,166,buy
EURUSD,2025-01-02 18:12:00,1.11336,1.11364,1.1132,1.11355,140,buy
EURUSD,2025-01-02 18:13:00,1.11358,1.11366,1.11336,1.11364,153,buy
EURUSD,2025-01-02 18:14:00,1.11317,1.11323,1.11312,1.1132,136,buy
EURUSD,2025-01-02 18:15:00,1.1129,1.11319,1.11264,1.11285,173,buy
EURUSD,2025-01-02 18:16:00,1.11351,1.11364,1.1134,1.1135,175,buy
EURUSD,2025-01-02 18:17:00,1.11335,1.11344,1.1131,1.11327,165,hold
EURUSD,2025-01-02 18:18:00,1.11284,1.11324,1.11267,1.11283,136,sell
EURUSD,2025-01-02 18:19:00,1.11308,1.1131,1.11272,1.11293,157,sell
EURUSD,2025-01-02 18:20:00,1.11368,1.11374,1.11341,1.11352,146,sell
EURUSD,2025-01-02 18:21:00,1.11312,1.11353,1.11306,1.11327,138,sell
EURUSD,2025-01-02 18:22:00,1.11358,1.11367,1.11328,1.1134,155,sell
EURUSD,2025-01-02 18:23:00,1.11423,1.1145,1.11419,1.11433,149,hold
EURUSD,2025-01-02 18:24:00,1.11467,1.11505,1.11424,1.11446,140,buy
EURUSD,2025-01-02 18:25:00,1.11462,1.11523,1.11456,1.11469,151,buy
EURUSD,2025-01-02 18:26:00,1.1151,1.11516,1.11496,1.11508,160,buy
EURUSD,2025-01-02 18:27:00,1.11564,1.1158,1.11538,1.11579,158,buy
EURUSD,2025-01-02 18:28:00,1.11515,1.11522,1.11505,1.11512,182,buy
EURUSD,2025-01-02 18:29:00,1.11551,1.11563,1.1152,1.11528,169,buy
EURUSD,2025-01-02 18:30:00,1.11556,1.11558,1.11548,1.11554,155,buy
EURUSD,2025-01-02 18:31:00,1.1156,1.11586,1.11541,1.11562,132,buy
EURUSD,2025-01-02 18:32:00,1.11483,1.11521,1.11472,1.11482,144,buy
EURUSD,2025-01-02 18:33:00,1.11397,1.11422,1.11365,1.11404,154,buy
EURUSD,2025-01-02 18:34:00,1.11403,1.11427,1.11383,1.11397,153,buy
EURUSD,2025-01-02 18:35:00,1.11398,1.11422,1.11375,1.11384,138,buy
EURUSD,2025-01-02 18:36:00,1.11392,1.114,1.11341,1.11381,122,sell
EURUSD,2025-01-02 18:37:00,1.11382,1.11395,1.11369,1.11376,135,sell
EURUSD,2025-01-02 18:38:00,1.11339,1.11363,1.11304,1.11333,159,sell
EURUSD,2025-01-02 18:39:00,1.11378,1.11418,1.1135,1.11405,136,sell
EURUSD,2025-01-02 18:40:00,1.11442,1.11472,1.11417,1.11456,145,sell
EURUSD,2025-01-02 18:41:00,1.11379,1.11418,1.11362,1.11387,153,sell
EURUSD,2025-01-02 18:42:00,1.1141,1.11448,1.11391,1.11415,126,sell
EURUSD,2025-01-02 18:43:00,1.11356,1.11364,1.11351,1.11359,147,sell
EURUSD,2025-01-02 18:44:00,1.11345,1.11371,1.11324,1.11348,152,sell
EURUSD,2025-01-02 18:45:00,1.11364,1.11397,1.11351,1.11366,147,sell
EURUSD,2025-01-02 18:46:00,1.11334,1.1134,1.11323,1.11334,136,sell
EURUSD,2025-01-02 18:47:00,1.11296,1.11317,1.11257,1.11273,150,sell
EURUSD,2025-01-02 18:48:00,1.11296,1.11297,1.11289,1.11292,158,sell
EURUSD,2025-01-02 18:49:00,1.11335,1.11351,1.11306,1.11332,149,sell
EURUSD,2025-01-02 18:50:00,1.11312,1.11341,1.11295,1.11304,155,sell
EURUSD,2025-01-02 18:51:00,1.11274,1.113,1.11215,1.11268,139,sell
EURUSD,2025-01-02 18:52:00,1.11254,1.11258,1.11227,1.11258,151,sell
EURUSD,2025-01-02 18:53:00,1.11306,1.11329,1.11298,1.11315,147,sell
EURUSD,2025-01-02 18:54:00,1.11307,1.11357,1.1126,1.11311,150,sell
EURUSD,2025-01-02 18:55:00,1.11312,1.11331,1.11306,1.1132,142,sell
EURUSD,2025-01-02 18:56:00,1.11297,1.11312,1.11256,1.11305,145,sell
EURUSD,2025-01-02 18:57:00,1.11289,1.11299,1.11271,1.11286,133,sell
EURUSD,2025-01-02 18:58:00,1.11322,1.11333,1.11278,1.11327,156,sell
EURUSD,2025-01-02 18:59:00,1.11328,1.11341,1.11295,1.11308,147,sell
EURUSD,2025-01-02 19:00:00,1.11407,1.11431,1.11386,1.11403,147,hold
EURUSD,2025-01-02 19:01:00,1.11386,1.11403,1.11343,1.11381,168,buy
EURUSD,2025-01-02 19:02:00,1.11447,1.11475,1.11438,1.11464,125,buy
EURUSD,2025-01-02 19:03:00,1.11386,1.11407,1.11363,1.11389,140,buy
EURUSD,2025-01-02 19:04:00,1.11392,1.11394,1.11364,1.11377,138,buy
EURUSD,2025-01-02 19:05:00,1.11392,1.11416,1.11384,1.11399,155,buy
EURUSD,2025-01-02 19:06:00,1.11454,1.11482,1.11423,1.11464,156,buy
EURUSD,2025-01-02 19:07:00,1.1144,1.11476,1.11422,1.11439,148,buy
EURUSD,2025-01-02 19:08:00,1.11517,1.11532,1.11503,1.11524,155,buy
EURUSD,2025-01-02 19:09:00,1.11451,1.11463,1.11385,1.11423,142,buy
EURUSD,2025-01-02 19:10:00,1.11418,1.11428,1.11367,1.11388,148,buy
EURUSD,2025-01-02 19:11:00,1.11388,1.11415,1.1137,1.11375,148,buy
EURUSD,2025-01-02 19:12:00,1.11332,1.11335,1.11306,1.11334,137,buy
EURUSD,2025-01-02 19:13:00,1.11333,1.11378,1.11313,1.1135,153,hold
EURUSD,2025-01-02 19:14:00,1.11322,1.11337,1.11288,1.11309,126,sell
EURUSD,2025-01-02 19:15:00,1.11368,1.11372,1.11352,1.11358,136,sell
